Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_OUT010,Outlet_OUT013,Outlet_OUT017,Outlet_OUT018,Outlet_OUT019,Outlet_OUT027,Outlet_OUT035,Outlet_OUT045,Outlet_OUT046,Outlet_OUT049
FDV40,0.7618338791306938,0,0.03170976686364201,5,0.17238572078587974,OUT027,1985,1,2,3,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NCD55,0.5623697529026497,0,0.07300842399387397,9,0.043529158092754455,OUT046,1997,2,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FDQ20,0.22447156891932118,0,0.16077923994740645,6,0.04381948264504343,OUT010,1998,2,2,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDD28,0.3655849955343852,0,0.17282238023877974,5,0.11333014146106257,OUT045,2002,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FDC39,0.16969336111938077,0,0.515107991909309,4,0.7535687848474353,OUT045,2002,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NCR17,0.3122953259898779,0,0.0733219232173461,8,0.3652792209115172,OUT049,1999,1,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DRO35,0.5534385233700505,0,0.10896578007520563,7,0.36103470991314035,OUT018,2009,1,2,2,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FDF40,0.9345043167609408,1,0.06679164019244652,4,0.9262337944570083,OUT049,1999,1,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FDR31,0.11342661506400714,1,0.15911242420516644,6,0.48098883523826985,OUT018,2009,1,2,2,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NCQ41,0.610002977076511,0,0.0460220156502297,8,0.6973281652167417,OUT017,2007,2,1,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDP38,0.3301577850550759,0,0.09996169499880095,3,0.07899374528859279,OUT046,1997,2,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NCU54,0.25751711818993755,0,0.32116212123646776,9,0.7569533579175411,OUT027,1985,1,2,3,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FDG22,0.7767192616850254,1,0.1324585973053466,13,0.015403330413109761,OUT018,2009,1,2,2,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DRK59,0.2584102411431974,0,0.24647750099937782,7,0.862364090757832,OUT013,1987,0,2,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDC37,0.6516820482286394,0,0.10262571356564337,0,0.31835445402006135,OUT046,1997,2,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NCO42,0.9940458469782674,0,0.07406632471530972,9,0.48735560173583525,OUT013,1987,0,2,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT42,0.07889252753795772,0,0.07543398933879228,9,0.5057300898478089,OUT017,2007,2,1,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDX27,0.9612980053587377,1,0.35970656368349824,4,0.26550944318806924,OUT035,2004,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FDV40,0.7618338791306938,0,0.0394991376734935,5,0.18214809608214658,OUT018,2009,1,2,2,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FDT45,0.6725215838047036,0,0.1850939123379424,13,0.09892087552377266,OUT027,1985,1,2,3,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FDS47,0.7261089610002978,0,0.7129563303791853,1,0.2389472933602266,OUT019,1985,2,0,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FDR45,0.3718368562072046,0,0.08901103119778275,13,0.8783259988183281,OUT035,2004,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FDB03,0.7856504912176243,1,0.5078160676795943,4,0.883977989663767,OUT045,2002,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FDO49,0.3599285501637392,1,0.10322150432191746,2,0.08918057168469737,OUT035,2004,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FDU60,0.919618934206609,1,0.19377137767718092,0,0.5773519684344206,OUT027,1985,1,2,3,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FDB26,0.5623697529026497,1,0.0975170967037873,3,0.08775102038044402,OUT018,2009,1,2,2,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FDB46,0.35397439714200657,1,0.30863506817332315,13,0.7743448172822905,OUT017,2007,2,1,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDQ37,0.964275081869604,0,0.5051461235082619,2,0.6963451364695177,OUT019,1985,2,0,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FDN03,0.3122953259898779,1,0.040987873481917216,10,0.9280657254039077,OUT017,2007,2,1,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCX30,0.7231318844894312,0,0.08115805767976453,9,0.9235529613104334,OUT045,2002,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FDK32,0.6963381958916344,1,0.2806796062832636,6,0.5185867136618925,OUT019,1985,2,0,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DRM47,0.28252456088121464,0,0.13998199446663512,7,0.6829188992794518,OUT013,1987,0,2,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCO02,0.3926763917832688,0,0.23977594628710558,11,0.15248066200789143,OUT046,1997,2,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FDP04,0.6427508186960404,0,0.036157561000258125,5,0.1401826158411942,OUT013,1987,0,2,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCO43,0.05626674605537363,0,0.15165593016143042,11,0.2954672018146134,OUT049,1999,1,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FDD59,0.35397439714200657,1,0.21563097969254236,15,0.21182656588499751,OUT013,1987,0,2,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDQ10,0.493896993152724,0,0.10432945960593273,13,0.5961509076462319,OUT017,2007,2,1,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDW45,0.8005358737719559,0,0.12372987371877953,13,0.4959787502801377,OUT035,2004,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NCK30,0.6129800535873771,0,0.1986899944007775,9,0.9519580778137713,OUT049,1999,1,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FDU31,0.35397439714200657,1,0.07565931957185207,6,0.7803991877703754,OUT018,2009,1,2,2,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NCQ17,0.3420660910985413,0,0.6515344753773424,8,0.5232336043029154,OUT019,1985,2,0,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FDN01,0.2584102411431974,0,0.237915264508475,2,0.6126824290827103,OUT017,2007,2,1,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDZ19,0.11134266150640071,0,0.3063724662585221,6,0.6094319825601532,OUT049,1999,1,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DRG37,0.693361119380768,0,0.0561064751612873,14,0.5284721797771122,OUT017,2007,2,1,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDE32,0.9612980053587377,0,0.1573945131721879,6,0.02784653885595148,OUT045,2002,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FDO34,0.782673414706758,0,0.09264043264559169,13,0.5793400973860604,OUT049,1999,1,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FDM04,0.2762727002083955,1,0.13373986338895394,5,0.08224419181114984,OUT019,1985,2,0,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FDZ25,0.6635903542721047,1,0.08457927028225895,3,0.5916381435527576,OUT049,1999,1,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FDU08,0.3420660910985413,0,0.08353072893046873,6,0.2878381177461308,OUT049,1999,1,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NCW30,0.03899970229234889,0,0.026403309734567046,9,0.9656525680989345,OUT045,2002,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NCM18,0.5028282226853229,0,0.2708877882398545,9,0.1261867652751462,OUT013,1987,0,2,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDS22,0.7320631140220304,1,0.06889370676018602,13,0.04606482896318481,OUT035,2004,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NCH18,0.28252456088121464,0,0.14395902059711937,9,0.9078593063450346,OUT017,2007,2,1,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDC23,0.8005358737719559,0,0.050516436480736525,15,0.6247011864257144,OUT013,1987,0,2,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDY46,0.8362607919023519,0,0.15396645102411732,13,0.6583228069460574,OUT013,1987,0,2,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCU06,0.7767192616850254,0,0.2432260971129377,9,0.8421576716989589,OUT046,1997,2,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FDX57,0.7558797261089609,1,0.15230510644675402,13,0.284453544676025,OUT045,2002,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FDX36,0.30604346531705867,1,0.41575653286187597,0,0.8211023504404105,OUT027,1985,1,2,3,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FDL16,0.493896993152724,0,0.5435253289167833,5,0.06500893045114059,OUT045,2002,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FDT16,0.31795177136052394,1,0.2665304529952552,5,0.9742757166432372,OUT010,1998,2,2,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDN16,0.4790116105983923,1,0.2050110129315105,5,0.30224738368342063,OUT018,2009,1,2,2,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FDC03,0.23935695147365282,1,0.2347165353148253,4,0.6998748718157678,OUT046,1997,2,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DRF60,0.3718368562072046,0,0.1681487688696836,14,0.8801689654938234,OUT013,1987,0,2,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDS27,0.33581423042572206,1,0.031217062232974623,10,0.6970378406644527,OUT027,1985,1,2,3,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FDP33,0.8422149449240846,0,0.4839233590455281,13,0.949824786585987,OUT010,1998,2,2,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDJ36,0.5921405180113128,1,0.41929852528290507,0,0.29432797506264907,OUT018,2009,1,2,2,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NCR42,0.270913962488836,0,0.12182863491015963,9,0.00297115769886383,OUT013,1987,0,2,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDV14,0.9106877046740103,0,0.14339692026994055,4,0.23342942906233663,OUT017,2007,2,1,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCP42,0.23548675200952657,0,0.04426173607892323,9,0.6963451364695177,OUT035,2004,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FDB50,0.5028282226853229,0,0.49461543793498813,3,0.20165077521748873,OUT027,1985,1,2,3,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NCC30,0.7171777314676988,0,0.08383535932823435,9,0.6186137087518422,OUT027,1985,1,2,3,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FDA23,0.3122953259898779,0,0.15236363898401828,0,0.29716500621396413,OUT018,2009,1,2,2,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FDW16,0.7618338791306938,1,0.1330033311271216,5,0.2542054614971919,OUT017,2007,2,1,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDQ52,0.7409943435546293,0,0.6369763388696937,5,0.919163288035912,OUT010,1998,2,2,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDB58,0.35397439714200657,1,0.03515897941761565,13,0.4763419445972469,OUT049,1999,1,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NCP29,0.23012801428996726,0,0.36730545758422606,8,0.14230487134038264,OUT049,1999,1,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NCM05,0.13515927359333135,0,0.19497399536999302,8,0.9886849825805268,OUT045,2002,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FDO25,0.10389997022923486,0,0.41474735303111826,3,0.7624712222154311,OUT013,1987,0,2,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCM54,0.782673414706758,0,0.17192597590719502,9,0.4103499853988821,OUT046,1997,2,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NCL54,0.4790116105983923,0,0.20213980821106534,9,0.602361476139057,OUT046,1997,2,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FDL39,0.6874069663590354,1,0.34659380555420494,4,0.6364296192164293,OUT010,1998,2,2,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDF53,0.964275081869604,1,0.27475319546980886,5,0.6321851082180524,OUT018,2009,1,2,2,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NCQ42,0.9404584697826734,0,0.12461247858638294,9,0.4103499853988821,OUT035,2004,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FDF58,0.520690681750521,0,0.02125293854035251,13,0.13268765832026028,OUT013,1987,0,2,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDZ04,0.28311997618338797,0,0.12010440279631421,5,0.1377810715183125,OUT035,2004,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FDE26,0.28252456088121464,0,0.5037693507238872,3,0.4744879421931558,OUT019,1985,2,0,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FDS60,0.9702292348913368,0,0.10179249054283632,0,0.6293591127953331,OUT017,2007,2,1,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDV58,0.9702292348913368,0,0.39760201243808796,13,0.705672024937351,OUT017,2007,2,1,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDM04,0.2762727002083954,1,0.15180828690183518,5,0.08563980060985135,OUT045,2002,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FDE08,0.8124441798154212,0,0.15893299904820327,6,0.48932165923028337,OUT035,2004,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NCB43,0.9315272402500745,0,0.3274013335060051,9,0.6604450624452459,OUT049,1999,1,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FDU11,0.01369455194998509,0,0.5011308277287639,1,0.3795433245726626,OUT010,1998,2,2,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDF22,0.1375409348020244,0,0.3255709094376326,13,0.7692403683556426,OUT019,1985,2,0,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FDE24,0.6129800535873771,0,0.3056701205402369,0,0.4672833092245109,OUT013,1987,0,2,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DRJ49,0.1375409348020244,0,0.03683280587208255,14,0.42349693376525477,OUT046,1997,2,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NCQ53,0.7767192616850254,0,0.05405493813808852,8,0.8678709193271261,OUT035,2004,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NCL41,0.46412622804406073,0,0.13298301920047134,8,0.017536621640894007,OUT013,1987,0,2,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDR22,0.8809169395653469,1,0.05281358160423844,13,0.33771197087925897,OUT013,1987,0,2,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDH04,0.09288478713902948,1,0.027597482805309312,5,0.25789139484818235,OUT035,2004,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DRH15,0.2512652575171182,0,0.3598877903469292,4,0.051582693261074786,OUT045,2002,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FDY40,0.6516820482286394,1,0.26481187938806083,5,0.07461510774266719,OUT049,1999,1,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NCI17,0.2435248585888657,0,0.4651712111271033,8,0.28332535365265643,OUT035,2004,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NCC18,0.8660315570110153,0,0.5924674841752103,9,0.6050643807428233,OUT013,1987,0,2,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDY28,0.17356356058350697,1,0.4900946617121326,5,0.765844759556941,OUT027,1985,1,2,3,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FDB45,0.9702292348913368,0,0.0621827012099175,6,0.30874827672853467,OUT027,1985,1,2,3,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NCL30,0.8064900267936888,0,0.1583532322754998,9,0.4059603121243608,OUT018,2009,1,2,2,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FDM10,0.8154212563262877,0,0.24983960775205977,13,0.770089270555318,OUT017,2007,2,1,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDH22,0.11015183090205416,0,0.44090159760577785,13,0.4103499853988821,OUT027,1985,1,2,3,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NCZ53,0.30038701994641254,0,0.07399859878456932,8,0.6737371730877629,OUT017,2007,2,1,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCI18,0.8213754093480203,0,0.03690002086169946,9,0.8119095885201258,OUT013,1987,0,2,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDH14,0.7469484965763622,1,0.14964753131189248,3,0.4706899537518081,OUT027,1985,1,2,3,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FDR36,0.1286097052694254,1,0.3946171213740416,0,0.052442631189345945,OUT027,1985,1,2,3,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FDW01,0.5921405180113128,0,0.20915126657199398,3,0.5109465938648141,OUT045,2002,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FDK02,0.4730574575766597,0,0.36485422442360566,3,0.3758684269502679,OUT027,1985,1,2,3,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FDJ02,0.7529026495980946,1,0.07627311098429815,3,0.4908853370820855,OUT018,2009,1,2,2,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FDU55,0.693361119380768,0,0.11299684999981,6,0.9725779122438862,OUT013,1987,0,2,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCV18,0.13218219708246504,0,0.3425043935504892,9,0.22722989629810733,OUT027,1985,1,2,3,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FDH14,0.7469484965763622,1,0.15106941328052423,3,0.455834165257489,OUT018,2009,1,2,2,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FDZ37,0.2110747246204227,1,0.057227634286096736,3,0.24376141773458568,OUT045,2002,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FDX49,0.003572491813039591,1,0.33362830319977976,3,0.8541653933133672,OUT049,1999,1,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NCD43,0.2557308722834177,0,0.04395386785970287,9,0.3111498210514163,OUT046,1997,2,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FDZ07,0.6278654361417089,1,0.3070669627087354,6,0.12746011857465925,OUT013,1987,0,2,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDK43,0.3122953259898779,0,0.0817175427746489,10,0.40327947897778593,OUT035,2004,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FDR32,0.13247990473355165,1,0.28201817443021576,6,0.8399012896522218,OUT018,2009,1,2,2,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FDT39,0.10151830902054182,1,0.02226493480930508,10,0.5116613695169407,OUT013,1987,0,2,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCV54,0.3896993152724025,0,0.10408549785912968,9,0.37743210480207,OUT017,2007,2,1,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDF38,0.43137838642453114,1,0.08043115901019457,3,0.044243933744881114,OUT018,2009,1,2,2,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FDV60,0.9315272402500745,1,0.3830296875185582,0,0.7055268626612066,OUT046,1997,2,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FDH44,0.8660315570110153,1,0.07793390663420244,6,0.483245217285007,OUT027,1985,1,2,3,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FDS21,0.9106877046740103,1,0.060958993572719423,13,0.12703566747482156,OUT046,1997,2,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NCL41,0.46412622804406073,0,0.1333916935904159,8,0.01838552384056938,OUT045,2002,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FDM46,0.16731169991068773,0,0.5192713195372367,13,0.26622421884019587,OUT017,2007,2,1,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDU27,0.8362607919023519,1,0.552759235894926,10,0.0787254921934954,OUT045,2002,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NCJ54,0.31795177136052394,0,0.19644915985743422,9,0.8564328110887002,OUT017,2007,2,1,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DRG51,0.44924084548972903,0,0.028358388185982138,4,0.5715768867700289,OUT018,2009,1,2,2,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NCA29,0.35397439714200657,0,0.15365123094712024,9,0.5904989168007931,OUT019,1985,2,0,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FDR47,0.791604644239357,0,0.28690236987140455,1,0.6922347520186894,OUT045,2002,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NCL19,0.6427508186960404,0,0.04248058822486765,11,0.46968485354739253,OUT027,1985,1,2,3,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DRG01,0.610002977076511,0,0.13969543960095346,14,0.19090537117399778,OUT049,1999,1,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FDG10,0.12354867520095264,1,0.026075502331913254,13,0.11319601491351383,OUT046,1997,2,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NCV05,0.3301577850550759,0,0.09357516303911398,8,0.5151800691345952,OUT049,1999,1,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NCH18,0.28252456088121464,0,0.2557809455566527,9,0.9027658931469824,OUT019,1985,2,0,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FDV14,0.9106877046740103,0,0.14315648703322406,4,0.234278331262012,OUT018,2009,1,2,2,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DRJ23,0.8213754093480203,0,0.13283959651978933,7,0.6748653641111315,OUT035,2004,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DRJ11,0.2944328669246799,0,0.2785151617220945,7,0.6617073800161631,OUT046,1997,2,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FDZ03,0.5415302173265852,1,0.2592069706751583,4,0.6559212626231757,OUT017,2007,2,1,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDI27,0.24739505805299195,1,0.25172875780875387,4,0.06147919510489036,OUT010,1998,2,2,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDJ14,0.3420660910985413,1,0.16220815857740273,3,0.21437327248402369,OUT018,2009,1,2,2,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FDU32,0.2518606728192914,0,0.07921190112893442,6,0.37882854892053597,OUT017,2007,2,1,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDD47,0.18130395951175943,1,0.4599448749440772,15,0.5944641389754769,OUT027,1985,1,2,3,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DRF36,0.6874069663590354,0,0.07036719724189705,14,0.6752787794823735,OUT035,2004,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
